CMPD_CHEMBLID,MOLREGNO,PARENT_CMPD_CHEMBLID,PARENT_MOLREGNO,MOL_PREF_NAME,COMPOUND_KEY,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS,CANONICAL_SMILES,ACTIVITY_ID,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,PCHEMBL_VALUE,PUBLISHED_TYPE,PUBLISHED_RELATION,PUBLISHED_VALUE,PUBLISHED_UNITS,ACTIVITY_COMMENT,DATA_VALIDITY_COMMENT,POTENTIAL_DUPLICATE,BAO_ENDPOINT,UO_UNITS,QUDT_UNITS,ASSAY_ID,ASSAY_CHEMBLID,ASSAY_TYPE,DESCRIPTION,ASSAY_SRC_ID,ASSAY_SRC_DESCRIPTION,ASSAY_ORGANISM,ASSAY_STRAIN,ASSAY_TAX_ID,CURATED_BY,BAO_FORMAT,TID,TARGET_CHEMBLID,TARGET_TYPE,PROTEIN_ACCESSION,PREF_NAME,ORGANISM,CONFIDENCE_SCORE,TARGET_MAPPING,APD_NAME,APD_CONFIDENCE,DOC_ID,DOC_CHEMBLID,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,CELL_ID,CELL_CHEMBL_ID,CELL_NAME,ACTIVITY_PARAMS,ACTIVITY_PROPS
CHEMBL1116,158276,CHEMBL81,6914,RALOXIFENE HYDROCHLORIDE,Raloxifene HCl,473.59,6.08,70.0,1.0,Cl.Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,302327,IC50,=,2.0,nM,8.7,IC50,=,2.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67488,CHEMBL679325,B,Displacement of [3H]17-beta-estradiol from human Estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,3914,CHEMBL1132758,10673099.0,Bioorg. Med. Chem. Lett.,2000.0,10.0,2.0,147.0,,,,,
CHEMBL183162,303654,CHEMBL183162,303654,,1a,415.53,5.27,41.93,1.0,Oc1ccc2[C@H]([C@H](OCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,1432112,IC50,=,2.4,nM,8.62,IC50,=,2.4,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,304942,CHEMBL826971,B,Binding affinity for human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20740,CHEMBL1144292,15664843.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,3.0,715.0,,,,,
CHEMBL98470,164185,CHEMBL98470,164185,,12,470.66,6.32,35.94,1.0,CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,1439172,IC50,=,2.6,nM,8.59,pIC50(uM),=,2.585,,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,307278,CHEMBL831663,B,Inhibition of transcriptional activation by human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20821,CHEMBL1141983,15686893.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,4.0,957.0,,,,,
CHEMBL101807,164097,CHEMBL101807,164097,,4,442.6,5.58,35.94,1.0,CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,1435755,IC50,=,2.6,nM,8.59,pIC50(uM),=,2.585,,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,307278,CHEMBL831663,B,Inhibition of transcriptional activation by human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20821,CHEMBL1141983,15686893.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,4.0,957.0,,,,,
CHEMBL180702,301559,CHEMBL180702,301559,,2d,548.66,6.48,81.08,2.0,Cc1ccc(cc1)C(=O)N2CCN(CC2)c3ccc(cc3)C(=O)c4c(sc5cc(O)ccc45)c6ccc(O)cc6,1425994,IC50,=,2.74,nM,8.56,IC50,=,2.74,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,305325,CHEMBL833547,B,Inhibition of estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20867,CHEMBL1141904,15713417.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,5.0,1505.0,,,,,
CHEMBL174502,294221,CHEMBL174502,294221,,7,456.63,5.89,35.94,1.0,Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,1438623,IC50,=,2.897,nM,8.54,pIC50(uM),=,2.5380000000000003,,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,307278,CHEMBL831663,B,Inhibition of transcriptional activation by human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20821,CHEMBL1141983,15686893.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,4.0,957.0,,,,,
CHEMBL489,6402,CHEMBL489,6402,AFIMOXIFENE,4-hydroxytamoxifen,387.52,5.7,32.7,1.0,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,18049018,IC50,=,3.0,nM,8.52,IC50,=,3.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1661537,CHEMBL4011149,B,Antagonist activity at ERalpha in human MCF7 cells assessed as inhibition of estrogen-induced transcription preincubated overnight followed by estrogen addition measured after 24 hrs by dual luciferase reporter gene assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,,,104397,CHEMBL4007492,28296398.0,J Med Chem,2017.0,60.0,7.0,2790.0,,,,,
CHEMBL1082224,615118,CHEMBL1082224,615118,,3f-(R),501.6,6.61,51.16,2.0,Oc1ccc2C3=C(CCOc2c1)c4ccc(F)cc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,3230272,IC50,=,3.3,nM,8.48,IC50,=,3.3,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,622101,CHEMBL1114100,B,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,1,Scientific Literature,,,,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,49994,CHEMBL1153760,19366247.0,J. Med. Chem.,2009.0,52.0,23.0,7544.0,,,,,
CHEMBL264216,325971,CHEMBL264216,325971,,4b,486.64,6.72,57.86,1.0,Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,1521886,IC50,=,3.34,nM,8.48,IC50,=,3.34,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,305813,CHEMBL829466,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20473,CHEMBL1139599,15911274.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,11.0,2891.0,,,,,
CHEMBL90794,150669,CHEMBL90794,150669,,26,491.65,6.71,62.16,1.0,CC1CCCC(C)N1CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5cccc(O)c5,1131633,IC50,=,3.4,nM,8.47,IC50,=,3.4,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67363,CHEMBL873603,B,Displacement of [3H]17-beta-estradiol from full length human estrogen receptor alpha,1,Scientific Literature,,,,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6362,CHEMBL1146754,15125925.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,11.0,2741.0,,,,,
CHEMBL3427402,1844794,CHEMBL3427402,1844794,,33,498.41,6.26,106.2,1.0,Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,15243266,IC50,=,3.9,nM,8.41,IC50,=,0.0039,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1476879,CHEMBL3429913,B,Agonist activity at ER alpha in human MCF7 cells assessed as PR gene expression after 24 hrs by laser scanning imaging cytometer analysis,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,91767,CHEMBL3425438,25790336.0,J. Med. Chem.,2015.0,58.0,8.0,3522.0,491.0,CHEMBL3308403,MCF7,,
CHEMBL359774,307218,CHEMBL359774,307218,,15,479.6,4.9,82.39,0.0,OC[C@@H]1CCCN1CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,1443502,IC50,=,3.9,nM,8.41,IC50,=,3.9,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,304575,CHEMBL831072,B,Binding potency for human ER alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20002,CHEMBL1137199,15225686.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,15.0,3865.0,,,,,
CHEMBL125362,203251,CHEMBL125362,203251,,1,558.56,7.41,52.93,2.0,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,323641,IC50,=,4.0,nM,8.4,IC50,=,4.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67368,CHEMBL677478,B,Binding affinity for human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,6510,CHEMBL1146804,15203156.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,14.0,3753.0,,,,,
CHEMBL3775824,2074099,CHEMBL3775824,2074099,,10a,351.45,4.09,60.77,0.0,CC(C)CN1CCc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,16506095,IC50,=,4.4,nM,8.36,IC50,=,4.4,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1561516,CHEMBL3776153,B,Downregulation of ERalpha in human MCF7 cells incubated for 18 to 22 hrs by immunofluorescence assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,98570,CHEMBL3774369,26819673.0,ACS Med. Chem. Lett.,2016.0,7.0,1.0,94.0,491.0,CHEMBL3308403,MCF7,,
CHEMBL103305,164313,CHEMBL103305,164313,,18,477.05,6.24,35.94,1.0,CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCCC5)cc4,1437659,IC50,=,4.498,nM,8.35,pIC50(uM),=,2.347,,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,307278,CHEMBL831663,B,Inhibition of transcriptional activation by human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20821,CHEMBL1141983,15686893.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,4.0,957.0,,,,,
CHEMBL3775344,2074096,CHEMBL3775344,2074096,,7,371.44,4.64,60.77,0.0,OC(=O)\C=C\c1ccc(cc1)C2N(CCc3cc(O)ccc23)c4ccccc4,16506124,IC50,=,4.7,nM,8.33,IC50,=,4.7,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1561513,CHEMBL3776150,B,Displacement of fluormone ES2 from GST-tagged recombinant human ERalpha LBD after 1 hr by Lanthascreen TR-FRET assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,98570,CHEMBL3774369,26819673.0,ACS Med. Chem. Lett.,2016.0,7.0,1.0,94.0,,,,,
CHEMBL1358,304798,CHEMBL1358,304798,FULVESTRANT,"1, ICI-182780",606.78,8.68,57.53,2.0,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,1921141,IC50,=,4.9,nM,8.31,IC50,=,4.9,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,445590,CHEMBL895878,B,Binding affinity to human ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Intermediate,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,36656,CHEMBL1148765,17696335.0,J. Med. Chem.,2007.0,50.0,18.0,4471.0,,,,,
CHEMBL396119,410205,CHEMBL396119,410205,,12h,643.87,8.39,66.73,2.0,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c(c3ccccc3)n(Cc4ccc(OCCCCN5CCCCC5)cc4)c6ccccc26,2022432,IC50,=,4.9,nM,8.31,IC50,=,4.9,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,454488,CHEMBL886514,B,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Intermediate,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,37453,CHEMBL1139144,17289385.0,Bioorg. Med. Chem. Lett.,2007.0,17.0,8.0,2322.0,,,,,
CHEMBL124482,203727,CHEMBL124482,203727,,4,558.56,7.41,52.93,2.0,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,323645,IC50,=,5.0,nM,8.3,IC50,=,5.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67368,CHEMBL677478,B,Binding affinity for human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,6510,CHEMBL1146804,15203156.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,14.0,3753.0,,,,,
CHEMBL100231,164265,CHEMBL100231,164265,,20e,484.68,6.71,35.94,1.0,CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,1107503,IC50,=,5.2,nM,8.28,IC50,=,5.2,nM,,,1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67505,CHEMBL682289,B,Inhibitory concentration against estrogen receptor alpha using estrogen response element (ERE) assay.,1,Scientific Literature,,,,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,17078,CHEMBL1145829,12825935.0,J. Med. Chem.,2003.0,46.0,14.0,2945.0,,,,,
CHEMBL1085669,615215,CHEMBL1085669,615215,,1c-(R),501.62,6.42,71.39,2.0,CC(C)N(CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,3230282,IC50,=,5.4,nM,8.27,IC50,=,5.4,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,622101,CHEMBL1114100,B,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,1,Scientific Literature,,,,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,49994,CHEMBL1153760,19366247.0,J. Med. Chem.,2009.0,52.0,23.0,7544.0,,,,,
CHEMBL93586,149894,CHEMBL93586,149894,,10b,440.54,4.42,53.01,0.0,Oc1ccc2C(N(CCc2c1)c3ccc(\C=C\C(=O)N4CCOCC4)cc3)c5ccccc5,1070141,IC50,=,5.9,nM,8.23,IC50,=,5.9,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67500,CHEMBL679891,B,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,1,Scientific Literature,,,,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6360,CHEMBL1146753,15125923.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,11.0,2729.0,,,,,
CHEMBL4076124,2216035,CHEMBL4076124,2216035,,10; LSZ102,470.47,7.41,66.76,1.0,CC(F)(F)c1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,18113312,IC50,=,6.0,nM,8.22,IC50,=,6.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1674615,CHEMBL4024644,B,Induction of selective estrogen receptor alpha degradation in human MCF7 cells harboring TK-ERE-Luc assessed as reduction in estradiol-induced transcriptional activity after 24 hrs by luciferase reporter gene assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,,,104895,CHEMBL4020850,29562737.0,J Med Chem,2018.0,61.0,7.0,2837.0,,,,,
CHEMBL4082510,2222421,CHEMBL4082510,2222421,,53h,430.53,7.29,66.76,1.0,CC(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,18113286,IC50,=,6.0,nM,8.22,IC50,=,6.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1674615,CHEMBL4024644,B,Induction of selective estrogen receptor alpha degradation in human MCF7 cells harboring TK-ERE-Luc assessed as reduction in estradiol-induced transcriptional activity after 24 hrs by luciferase reporter gene assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,,,104895,CHEMBL4020850,29562737.0,J Med Chem,2018.0,61.0,7.0,2837.0,,,,,
CHEMBL1086652,615138,CHEMBL1086652,615138,,4c-(S),469.58,6.08,51.16,1.0,Oc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccccc6OCC3,3230287,IC50,=,6.3,nM,8.2,IC50,=,6.3,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,622101,CHEMBL1114100,B,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,1,Scientific Literature,,,,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,49994,CHEMBL1153760,19366247.0,J. Med. Chem.,2009.0,52.0,23.0,7544.0,,,,,
CHEMBL183044,304562,CHEMBL183044,304562,,26,463.6,5.93,62.16,1.0,C[C@H](CN1CCCC1)Oc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,1436921,IC50,=,6.3,nM,8.2,IC50,=,6.3,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,305993,CHEMBL832667,B,Inhibition of bindign to recombinant human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20364,CHEMBL1144457,15582421.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,1.0,107.0,,,,,
CHEMBL184448,308612,CHEMBL184448,308612,,14,260.68,4.16,53.6,0.0,Oc1ccc(cc1)c2oc3c(Cl)cc(O)cc3c2,1446997,IC50,=,6.8,nM,8.17,IC50,=,6.8,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,305946,CHEMBL832786,B,Binding affinity for human Estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,20170,CHEMBL1137038,15341953.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,19.0,4925.0,,,,,
CHEMBL93391,150261,CHEMBL93391,150261,,10a,398.51,4.65,43.78,0.0,CN(C)C(=O)\C=C\c1ccc(cc1)N2CCc3cc(O)ccc3C2c4ccccc4,1072333,IC50,=,8.0,nM,8.1,IC50,=,8.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67500,CHEMBL679891,B,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,1,Scientific Literature,,,,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6360,CHEMBL1146753,15125923.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,11.0,2729.0,,,,,
CHEMBL691,31241,CHEMBL691,31241,ETHINYL ESTRADIOL,17EE,296.41,3.61,40.46,0.0,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,3285749,IC50,=,8.035,nM,8.1,pIC50,=,8.095,,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,629521,CHEMBL1120810,B,Binding affinity to ERalpha by fluorescence polarization-based competitive binding assay,1,Scientific Literature,,,,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,51224,CHEMBL1157750,20408532.0,J. Med. Chem.,2010.0,53.0,10.0,4290.0,,,,,
CHEMBL3427389,1844781,CHEMBL3427389,1844781,,16,416.4,4.99,87.74,0.0,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,15243183,IC50,=,9.0,nM,8.05,IC50,=,0.009000000000000001,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1476876,CHEMBL3429910,B,Binding affinity to ER alpha (unknown origin) by LanthaScreen TR-FRET competitive binding assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,91767,CHEMBL3425438,25790336.0,J. Med. Chem.,2015.0,58.0,8.0,3522.0,,,,,
CHEMBL92900,150000,CHEMBL92900,150000,,11k,472.59,4.74,54.4,0.0,Oc1ccc2C(N(Cc3ccc4OCOc4c3)CCc2c1)c5ccc(OCCN6CCCC6)cc5,1074711,IC50,=,9.2,nM,8.04,IC50,=,9.2,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67500,CHEMBL679891,B,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,1,Scientific Literature,,,,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6360,CHEMBL1146753,15125923.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,11.0,2729.0,,,,,
CHEMBL195311,322956,CHEMBL195311,322956,,29,270.71,4.57,40.46,0.0,Oc1ccc(c(Cl)c1)c2ccc3cc(O)ccc3c2,1511121,IC50,=,10.0,nM,8.0,IC50,=,10.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL4073395,2213306,CHEMBL4073395,2213306,,24,428.58,4.74,75.35,0.0,NCCNC(=O)\C=C\c1ccc(cc1)C(=C2C3CC4CC(CC2C4)C3)c5ccc(O)cc5,18063459,IC50,=,10.0,nM,8.0,IC50,=,10.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1664059,CHEMBL4013740,B,Downregulation of human ERalpha in human MCF-7 cells after 24 hrs by in-cell Western immunoassay method,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,,,104493,CHEMBL4011648,28657320.0,J Med Chem,2017.0,60.0,14.0,6321.0,,,,,
CHEMBL3657171,1990038,CHEMBL3657171,1990038,,BDBM129654,467.57,5.5,81.65,1.0,Oc1ccc(cc1)c2c(C#N)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,17643905,IC50,=,11.0,nM,7.96,IC50,=,11.0,nM,261377,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1528692,CHEMBL3705466,B,"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",37,BindingDB Database,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,94499,CHEMBL3639280,,,2014.0,,,,,,,,
